payment_id,order_id,gross_amount,fee,tax,net_amount,captured_at,method,currency,settlement_id,international,source_currency,fx_rate
pay_002362,ord_002363,196.00,0.00,0.00,196.00,2026-07-22T14:29:00+05:30,upi,INR,setl_002364,false,,
pay_002410,ord_002411,4753.00,95.06,17.11,4640.83,2026-07-07T12:02:00+05:30,credit_card,INR,setl_002412,false,,
pay_006386,ord_006387,3327.00,0.00,0.00,3327.00,2026-07-23T23:45:00Z,upi,INR,setl_006388,false,,
pay_007591,ord_007592,752.00,14.29,2.57,735.14,2026-07-17T18:57:00+05:30,netbanking,INR,setl_007593,false,,
pay_000130,ord_000131,150.00,3.00,0.54,146.46,2026-07-12T14:22:00+05:30,credit_card,INR,setl_000132,false,,
pay_000099,ord_000100,4949.00,98.98,17.82,4832.20,2026-07-30T07:44:00+05:30,credit_card,INR,setl_000101,false,,
pay_004407,ord_004408,921.00,18.42,3.32,899.26,2026-07-07T10:46:00+05:30,wallet,INR,setl_004409,false,,
pay_002121,ord_002122,3999.00,79.98,14.40,3904.62,2026-07-24T15:09:00+05:30,credit_card,INR,setl_002123,false,,
pay_005341,ord_005342,382.00,7.64,1.38,372.98,2026-07-09T20:25:00+05:30,wallet,INR,setl_005345,false,,
pay_001968,ord_001969,22503.81,0.00,0.00,22503.81,2026-07-19T10:52:00+05:30,upi,INR,setl_001970,false,,
pay_002322,ord_002323,9988.00,89.89,16.18,9881.93,2026-11-05T17:30:00+05:30,debit_card,INR,setl_002324,false,,
pay_002022,ord_002023,203.00,0.00,0.00,203.00,2026-07-02T15:51:00+05:30,upi,INR,setl_002028,false,,
pay_005866,ord_005867,47544.00,903.34,162.60,46478.06,2026-07-30T21:08:00+05:30,netbanking,INR,setl_005868,false,,
pay_004086,ord_004087,5674.00,113.48,20.43,5540.09,2026-07-27T22:39:00+05:30,wallet,INR,setl_004088,false,,
pay_004275,ord_004276,9213.00,0.00,0.00,9213.00,2026-07-15T17:31:00+05:30,upi,INR,setl_004277,false,,
pay_003591,ord_003592,934391.00,23359.78,4204.76,906826.46,2026-07-31T18:58:00+05:30,amex,INR,setl_003593,false,,
pay_005884,ord_005885,2025.00,40.50,7.29,1977.21,2026-07-02T07:54:00+05:30,credit_card,INR,setl_005886,false,,
pay_002874,ord_002875,130.00,0.00,0.00,130.00,2026-07-02T13:02:00+05:30,upi,INR,setl_002878,false,,
pay_001197,ord_001198,32120.00,0.00,0.00,32120.00,2026-07-03T19:03:00+05:30,upi,INR,setl_001201,false,,
pay_002288,ord_002289,9173.00,229.33,41.28,8902.39,2026-07-16T12:49:00+05:30,amex,INR,setl_002290,false,,
pay_006982,ord_006983,311146.00,6222.92,1120.13,303802.95,2026-07-17T15:57:00+05:30,credit_card,INR,setl_006984,false,,
pay_000567,ord_000568,19997.00,379.94,68.39,19548.67,2026-07-30T12:19:00+05:30,netbanking,INR,setl_000573,false,,
pay_003423,ord_003424,1760.00,7.04,1.27,1751.69,2026-07-29T08:42:00+05:30,debit_card,INR,setl_003425,false,,
pay_006683,ord_006684,290.00,0.00,0.00,290.00,2026-07-08T09:11:00+05:30,upi,INR,setl_006687,false,,
pay_004592,ord_004593,80159.00,0.00,0.00,80159.00,2026-07-21T10:21:00+05:30,upi,INR,setl_004596,false,,
pay_001161,ord_001162,21863.00,196.77,35.42,21630.81,2026-07-05T18:15:00+05:30,debit_card,INR,setl_001163,false,,
pay_004401,ord_004402,204.00,4.08,0.73,199.19,2026-11-05T14:34:00+05:30,credit_card,INR,setl_004403,false,,
pay_003237,ord_003238,33151.00,0.00,0.00,33151.00,2026-07-28T22:46:00+05:30,upi,INR,setl_003239,false,,
pay_000650,ord_000651,38996.00,0.00,0.00,38996.00,2026-07-29T17:46:00+05:30,upi,INR,setl_000652,false,,
pay_002066,ord_002067,82006.00,738.05,132.85,81135.10,2026-07-23T18:38:00+05:30,debit_card,INR,setl_002071,false,,
pay_001446,ord_001447,1490.00,37.25,6.71,1446.04,2026-07-16T17:58:00+05:30,emi,INR,setl_001451,false,,
pay_006035,ord_006036,7323.00,0.00,0.00,7323.00,2026-07-24T11:27:00+05:30,upi,INR,setl_006037,false,,
pay_005086,ord_005087,7864.00,149.42,26.90,7687.68,2026-07-23T08:30:00+05:30,netbanking,INR,setl_005091,false,,
pay_002719,ord_002720,1897.00,0.00,0.00,1897.00,2026-07-25T18:00:00+05:30,upi,INR,setl_002721,false,,
pay_000987,ord_000988,681.00,0.00,0.00,681.00,2026-07-20T11:02:00+05:30,upi,INR,setl_000993,false,,
pay_002578,ord_002579,780.00,3.12,0.56,776.32,2026-07-17T13:19:00+05:30,debit_card,INR,setl_002582,false,,
pay_000409,ord_000410,1287.00,32.18,5.79,1249.03,2026-07-17T13:47:00+05:30,emi,INR,setl_000411,false,,
pay_001306,ord_001307,67610.00,0.00,0.00,67610.00,2026-07-11T17:57:00+05:30,rupay_debit,INR,setl_001310,false,,
pay_006353,ord_006354,313.00,6.26,1.13,305.61,2026-07-06T17:54:00+05:30,credit_card,INR,setl_006355,false,,
pay_000603,ord_000604,20366.00,183.29,32.99,20149.72,2026-07-02T13:50:00+05:30,debit_card,INR,setl_000608,false,,
pay_006665,ord_006666,923.00,0.00,0.00,923.00,2026-07-14T15:53:00+05:30,upi,INR,setl_006667,false,,
pay_000989,ord_000990,9671.00,193.42,34.82,9442.76,2026-07-20T07:54:00+05:30,credit_card,INR,setl_000993,false,,
pay_002162,ord_002163,3770.00,33.93,6.11,3729.96,2026-07-17T20:38:00+05:30,debit_card,INR,setl_002164,false,,
pay_002408,ord_002409,4971.00,0.00,0.00,4971.00,2026-07-07T09:59:00+05:30,upi,INR,setl_002412,false,,
pay_003484,ord_003485,926.00,17.59,3.17,905.24,2026-07-03T19:08:00+05:30,netbanking,INR,setl_003486,false,,
pay_000162,ord_000163,74503.00,1490.06,268.21,72744.73,2026-07-22T11:11:00+05:30,credit_card,INR,setl_000165,false,,
pay_000897,ord_000898,31839.00,636.78,114.62,31087.60,2026-07-03T22:51:00+05:30,credit_card,INR,setl_000899,false,,
pay_005702,ord_005703,1731.00,51.93,9.35,1669.72,2026-07-01T20:09:00+05:30,international,INR,setl_005704,true,USD,86.1574
pay_002132,ord_002133,3144.00,62.88,11.32,3069.80,2026-07-24T13:49:00+05:30,credit_card,INR,setl_002134,false,,
pay_000507,ord_000508,945730.00,18914.60,3404.63,923410.77,2026-07-30T19:34:00+05:30,wallet,INR,setl_000511,false,,
pay_003727,ord_003728,7828.00,156.56,28.18,7643.26,2026-07-03T22:08:00+05:30,wallet,INR,setl_003729,false,,
pay_005918,ord_005919,5360.00,107.20,19.30,5233.50,2026-07-07T14:32:00+05:30,credit_card,INR,setl_005920,false,,
pay_001448,ord_001449,6445.00,128.90,23.20,6292.90,2026-07-16T13:37:00+05:30,credit_card,INR,setl_001451,false,,
pay_000269,ord_000270,6101.00,0.00,0.00,6101.00,2026-07-07T09:48:00+05:30,rupay_debit,INR,setl_000271,false,,
pay_005286,ord_005287,3823.00,0.00,0.00,3823.00,2026-07-29T08:08:00+05:30,upi,INR,setl_005288,false,,
pay_000183,ord_000184,74771.00,1495.42,269.18,73006.40,2026-07-03T17:48:00+05:30,credit_card,INR,setl_000185,false,,
pay_002127,ord_002128,8813.00,0.00,0.00,8813.00,2026-07-24T15:52:00+05:30,upi,INR,setl_002129,false,,
pay_005040,ord_005041,71031.00,0.00,0.00,71031.00,2026-07-13T17:42:00+05:30,upi,INR,setl_005042,false,,
pay_005405,ord_005406,8215.00,73.94,13.31,8127.75,2026-07-01T11:23:00+05:30,debit_card,INR,setl_005407,false,,
pay_000035,ord_000036,57547.00,1438.68,258.96,55849.36,2026-07-27T08:34:00+05:30,emi,INR,setl_000037,false,,
pay_000397,ord_000398,497.00,0.00,0.00,497.00,2026-07-14T12:50:00+05:30,upi,INR,setl_000399,false,,
pay_001422,ord_001423,7912.00,158.24,28.48,7725.28,2026-07-24T20:32:00+05:30,credit_card,INR,setl_001424,false,,
pay_001677,ord_001678,138085.09,2761.70,497.11,134826.28,2026-07-01T08:18:00+05:30,credit_card,INR,setl_001679,false,,
pay_003918,ord_003919,2180.00,0.00,0.00,2180.00,2026-07-20T08:21:00+05:30,upi,INR,setl_003920,false,,
pay_000721,ord_000722,278.00,5.56,1.00,271.44,2026-07-08T16:23:00+05:30,wallet,INR,setl_000723,false,,
pay_007116,ord_007117,425.00,0.00,0.00,425.00,2026-07-24T17:15:00+05:30,upi,INR,setl_007118,false,,
pay_003777,ord_003778,837371.00,16747.42,3014.54,817609.04,2026-07-06T09:23:00+05:30,wallet,INR,setl_003779,false,,
pay_003346,ord_003347,500.00,9.50,1.71,488.79,2026-07-01T12:31:00+05:30,netbanking,INR,setl_003349,false,,
pay_002574,ord_002575,447.00,1.79,0.32,444.89,2026-07-17T20:33:00+05:30,debit_card,INR,setl_002576,false,,
pay_005190,ord_005191,670.00,13.40,2.41,654.19,2026-07-06T22:28:00+05:30,wallet,INR,setl_005192,false,,
pay_005858,ord_005859,1755.00,35.10,6.32,1713.58,2026-07-27T23:45:00Z,wallet,INR,setl_005860,false,,
pay_002956,ord_002957,145.00,2.76,0.50,141.74,2026-07-27T10:50:00+05:30,netbanking,INR,setl_002959,false,,
pay_005476,ord_005477,647.00,12.29,2.21,632.50,2026-07-10T11:21:00+05:30,netbanking,INR,setl_005480,false,,
pay_002605,ord_002606,688.00,13.76,2.48,671.76,2026-07-08T19:20:00+05:30,wallet,INR,setl_002607,false,,
pay_000255,ord_000256,266.00,5.05,0.91,260.04,2026-07-09T21:31:00+05:30,netbanking,INR,setl_000259,false,,
pay_003530,ord_003531,9153.00,0.00,0.00,9153.00,2026-07-30T13:28:00+05:30,upi,INR,setl_003532,false,,
pay_005626,ord_005627,233256.00,0.00,0.00,233256.00,2026-07-03T13:37:00+05:30,upi,INR,setl_005628,false,,
pay_007260,ord_007261,118682.09,2373.64,427.26,115881.19,2026-07-09T16:25:00+05:30,wallet,INR,setl_007264,false,,
pay_002378,ord_002379,140415.01,1263.74,227.47,138923.80,2026-07-09T11:33:00+05:30,debit_card,INR,setl_002380,false,,
pay_001931,ord_001932,240146.00,4802.92,864.53,234478.55,2026-07-01T14:24:00+05:30,wallet,INR,setl_001934,false,,
pay_004863,ord_004864,1830.00,34.77,6.26,1788.97,2026-07-13T18:54:00+05:30,netbanking,INR,setl_004865,false,,
pay_005459,ord_005460,974.00,0.00,0.00,974.00,2026-07-29T15:06:00+05:30,upi,INR,setl_005461,false,,
pay_006063,ord_006064,729.00,18.23,3.28,707.49,2026-07-22T21:11:00+05:30,emi,INR,setl_006065,false,,
pay_001402,ord_001403,798.00,0.00,0.00,798.00,2026-07-10T12:25:00+05:30,upi,INR,setl_001404,false,,
pay_005465,ord_005466,9713.00,0.00,0.00,9713.00,2026-07-06T14:54:00+05:30,rupay_debit,INR,setl_005469,false,,
pay_005343,ord_005344,624892.00,5624.03,1012.33,618255.64,2026-07-09T20:01:00+05:30,debit_card,INR,setl_005345,false,,
pay_000773,ord_000774,159260.24,3185.20,573.34,155501.70,2026-07-15T09:48:00+05:30,credit_card,INR,setl_000775,false,,
pay_004967,ord_004968,52724.00,474.52,85.41,52164.07,2026-07-29T17:33:00+05:30,debit_card,INR,setl_004969,false,,
pay_007444,ord_007445,692.00,0.00,0.00,692.00,2026-07-14T09:24:00+05:30,upi,INR,setl_007446,false,,
pay_006338,ord_006339,58156.00,0.00,0.00,58156.00,2026-07-30T20:34:00+05:30,upi,INR,setl_006340,false,,
pay_002250,ord_002251,9937.00,0.00,0.00,9937.00,2026-07-02T13:22:00+05:30,upi,INR,setl_002252,false,,
pay_006750,ord_006751,26299.00,0.00,0.00,26299.00,2026-07-23T15:53:00+05:30,rupay_debit,INR,setl_006754,false,,
pay_005088,ord_005089,3474.00,0.00,0.00,3474.00,2026-07-23T13:24:00+05:30,upi,INR,setl_005091,false,,
pay_007200,ord_007201,875.00,17.50,3.15,854.35,2026-07-07T11:21:00+05:30,credit_card,INR,setl_007204,false,,
pay_000895,ord_000896,684.00,0.00,0.00,684.00,2026-07-03T13:08:00+05:30,upi,INR,setl_000899,false,,
pay_004052,ord_004053,549.00,10.98,1.98,536.04,2026-07-07T08:29:00+05:30,credit_card,INR,setl_004054,false,,
pay_003946,ord_003947,80602.00,1612.04,290.17,78699.79,2026-07-19T14:17:00+05:30,credit_card,INR,setl_003950,false,,
pay_001978,ord_001979,51375.00,976.13,175.70,50223.17,2026-07-02T08:13:00+05:30,netbanking,INR,setl_001980,false,,
pay_000509,ord_000510,3068.00,0.00,0.00,3068.00,2026-07-30T14:38:00+05:30,upi,INR,setl_000511,false,,
pay_003640,ord_003641,189885.64,0.00,0.00,189885.64,2026-07-30T15:20:00+05:30,upi,INR,setl_003644,false,,
pay_000388,ord_000389,883.00,16.78,3.02,863.20,2026-07-17T07:20:00+05:30,netbanking,INR,setl_000392,false,,
pay_007091,ord_007092,1285.00,0.00,0.00,1285.00,2026-07-24T17:50:00+05:30,upi,INR,setl_007096,false,,
pay_000605,ord_000606,7229.00,0.00,0.00,7229.00,2026-07-02T22:32:00+05:30,upi,INR,setl_000608,false,,
pay_005181,ord_005182,1606.00,6.42,1.16,1598.42,2026-07-27T09:47:00+05:30,debit_card,INR,setl_005185,false,,
pay_000204,ord_000205,12785.00,0.00,0.00,12785.00,2026-07-04T12:59:00+05:30,upi,INR,setl_000208,false,,
pay_000439,ord_000440,108.00,2.16,0.39,105.45,2026-07-04T10:59:00+05:30,credit_card,INR,setl_000441,false,,
pay_001642,ord_001643,112.00,2.13,0.38,109.49,2026-07-06T17:57:00+05:30,netbanking,INR,setl_001646,false,,
pay_001068,ord_001069,387.00,7.74,1.39,377.87,2026-07-10T09:26:00+05:30,credit_card,INR,setl_001070,false,,
pay_001351,ord_001352,802234.00,15242.45,2743.64,784247.91,2026-07-24T12:18:00+05:30,netbanking,INR,setl_001354,false,,
pay_000549,ord_000550,743.00,0.00,0.00,743.00,2026-07-10T22:34:00+05:30,upi,INR,setl_000553,false,,
pay_005315,ord_005316,554.00,11.08,1.99,540.93,2026-07-27T12:24:00+05:30,credit_card,INR,setl_005321,false,,
pay_007642,ord_007643,78556.00,1963.90,353.50,76238.60,2026-07-01T22:00:00+05:30,amex,INR,setl_007644,false,,
pay_001853,ord_001854,84124.00,0.00,0.00,84124.00,2026-07-31T23:45:00Z,upi,INR,setl_001855,false,,
pay_007193,ord_007194,372.00,1.49,0.27,370.24,2026-07-31T14:08:00+05:30,debit_card,INR,setl_007195,false,,
pay_006227,ord_006228,887.00,16.85,3.03,867.12,2026-07-31T11:30:00+05:30,netbanking,INR,setl_006229,false,,
pay_000495,ord_000496,744.00,0.00,0.00,744.00,2026-07-17T17:18:00+05:30,upi,INR,setl_000497,false,,
pay_006150,ord_006151,41736.00,375.62,67.61,41292.77,2026-07-24T21:50:00+05:30,debit_card,INR,setl_006154,false,,
pay_006504,ord_006505,791.00,15.82,2.85,772.33,2026-07-25T09:59:00+05:30,wallet,INR,setl_006508,false,,
pay_003609,ord_003610,81360.73,0.00,0.00,81360.73,2026-07-01T07:53:00+05:30,upi,INR,setl_003611,false,,
pay_007536,ord_007537,756.00,0.00,0.00,756.00,2026-07-02T11:30:00+05:30,upi,INR,setl_007538,false,,
pay_002919,ord_002920,849789.00,16145.99,2906.28,830736.73,2026-07-30T16:28:00+05:30,netbanking,INR,setl_002925,false,,
pay_003119,ord_003120,6775.00,0.00,0.00,6775.00,2026-07-23T10:51:00+05:30,upi,INR,setl_003121,false,,
pay_002310,ord_002311,537.00,2.15,0.39,534.46,2026-07-10T09:20:00+05:30,debit_card,INR,setl_002312,false,,
pay_005308,ord_005309,2097.00,0.00,0.00,2097.00,2026-07-07T17:55:00+05:30,upi,INR,setl_005310,false,,
pay_006655,ord_006656,188146.89,1693.32,304.80,186148.77,2026-07-02T10:46:00+05:30,debit_card,INR,setl_006657,false,,
pay_000303,ord_000304,7925.00,198.13,35.66,7691.21,2026-07-08T16:31:00+05:30,emi,INR,setl_000307,false,,
pay_002435,ord_002436,342.00,6.84,1.23,333.93,2026-07-24T09:15:00+05:30,credit_card,INR,setl_002437,false,,
pay_006126,ord_006127,5782.00,0.00,0.00,5782.00,2026-07-30T16:07:00+05:30,rupay_debit,INR,setl_006130,false,,
pay_006213,ord_006214,5182.00,0.00,0.00,5182.00,2026-07-07T07:49:00+05:30,rupay_debit,INR,setl_006219,false,,
pay_007684,ord_007685,175823.21,3516.46,632.96,171673.79,2026-07-07T14:11:00+05:30,wallet,INR,setl_007688,false,,
pay_003631,ord_003632,755.00,15.10,2.72,737.18,2026-07-24T17:36:00+05:30,credit_card,INR,setl_003635,false,,
pay_004022,ord_004023,1309.00,24.87,4.48,1279.65,2026-07-28T07:15:00+05:30,netbanking,INR,setl_004024,false,,
pay_003095,ord_003096,84716.00,0.00,0.00,84716.00,2026-07-23T14:53:00+05:30,upi,INR,setl_003098,false,,
pay_006825,ord_006826,4662.00,0.00,0.00,4662.00,2026-07-22T15:56:00+05:30,upi,INR,setl_006829,false,,
pay_002952,ord_002953,243540.00,6088.50,1095.93,236355.57,2026-07-27T12:16:00+05:30,amex,INR,setl_002959,false,,
pay_000815,ord_000816,2749.00,52.23,9.40,2687.37,2026-07-10T18:15:00+05:30,netbanking,INR,setl_000817,false,,
pay_004043,ord_004044,27893.00,557.86,100.41,27234.73,2026-07-11T19:11:00+05:30,credit_card,INR,setl_004046,false,,
pay_004758,ord_004759,976.00,19.52,3.51,952.97,2026-07-30T11:40:00+05:30,credit_card,INR,setl_004762,false,,
pay_005272,ord_005273,9887.00,0.00,0.00,9887.00,2026-07-29T19:34:00+05:30,upi,INR,setl_005274,false,,
pay_001245,ord_001246,673.00,12.79,2.30,657.91,2026-07-24T16:01:00+05:30,netbanking,INR,setl_001252,false,,
pay_006452,ord_006453,6644.00,126.24,22.72,6495.04,2026-07-24T11:12:00+05:30,netbanking,INR,setl_006456,false,,
pay_007218,ord_007219,9625.00,0.00,0.00,9625.00,2026-07-07T18:43:00+05:30,upi,INR,setl_007220,false,,
pay_006635,ord_006636,1709.00,34.18,6.15,1668.67,2026-07-21T17:39:00+05:30,credit_card,INR,setl_006637,false,,
pay_007228,ord_007229,4151.00,83.02,14.94,4053.04,2026-07-20T09:11:00+05:30,credit_card,INR,setl_007231,false,,
pay_000999,ord_001000,796233.00,0.00,0.00,796233.00,2026-07-26T21:45:00+05:30,upi,INR,setl_001003,false,,
pay_001408,ord_001409,426383.00,0.00,0.00,426383.00,2026-07-01T22:42:00+05:30,upi,INR,setl_001414,false,,
pay_000755,ord_000756,26331.00,0.00,0.00,26331.00,2026-07-01T07:56:00+05:30,upi,INR,setl_000759,false,,
pay_005429,ord_005430,984.00,19.68,3.54,960.78,2026-07-29T12:13:00+05:30,credit_card,INR,setl_005433,false,,
pay_005075,ord_005076,6415.00,0.00,0.00,6415.00,2026-07-01T16:14:00+05:30,upi,INR,setl_005078,false,,
pay_004478,ord_004479,626.00,0.00,0.00,626.00,2026-07-10T08:22:00+05:30,upi,INR,setl_004480,false,,
pay_001828,ord_001829,6635.00,0.00,0.00,6635.00,2026-07-10T16:00:00+05:30,upi,INR,setl_001830,false,,
pay_002263,ord_002264,881.00,17.62,3.17,860.21,2026-07-07T14:54:00+05:30,credit_card,INR,setl_002265,false,,
pay_000537,ord_000538,356.00,6.76,1.22,348.02,2026-07-31T16:49:00+05:30,netbanking,INR,setl_000539,false,,
pay_002656,ord_002657,61085.00,0.00,0.00,61085.00,2026-07-06T13:04:00+05:30,upi,INR,setl_002658,false,,
pay_003413,ord_003414,22251.38,0.00,0.00,22251.38,2026-07-15T14:20:00+05:30,upi,INR,setl_003415,false,,
pay_005299,ord_005300,4712.00,94.24,16.96,4600.80,2026-07-17T13:18:00+05:30,credit_card,INR,setl_005301,false,,
pay_005013,ord_005014,52489.00,997.29,179.51,51312.20,2026-07-15T07:12:00+05:30,netbanking,INR,setl_005015,false,,
pay_006586,ord_006587,3607.00,68.53,12.34,3526.13,2026-07-02T22:43:00+05:30,netbanking,INR,setl_006588,false,,
pay_007270,ord_007271,629.00,0.00,0.00,629.00,2026-07-07T18:42:00+05:30,upi,INR,setl_007272,false,,
pay_006136,ord_006137,9759.00,185.42,33.38,9540.20,2026-07-29T08:11:00+05:30,netbanking,INR,setl_006138,false,,
pay_006057,ord_006058,191084.60,4490.48,687.90,185906.22,2026-07-31T12:29:00+05:30,wallet,INR,setl_006059,false,,
pay_000665,ord_000666,5858.00,0.00,0.00,5858.00,2026-07-29T13:14:00+05:30,upi,INR,setl_000667,false,,
pay_001239,ord_001240,7905.00,0.00,0.00,7905.00,2026-07-10T10:59:00+05:30,upi,INR,setl_001241,false,,
pay_004823,ord_004824,4747.00,0.00,0.00,4747.00,2026-07-02T20:58:00+05:30,upi,INR,setl_004825,false,,
pay_001113,ord_001114,887945.00,7991.51,1438.47,878515.02,2026-07-06T17:08:00+05:30,debit_card,INR,setl_001120,false,,
pay_000797,ord_000798,197159.00,3943.18,709.77,192506.05,2026-07-10T15:37:00+05:30,credit_card,INR,setl_000801,false,,
pay_003543,ord_003544,34655.00,693.10,124.76,33837.14,2026-11-05T11:29:00+05:30,credit_card,INR,setl_003545,false,,
pay_004281,ord_004282,57475.91,0.00,0.00,57475.91,2026-07-10T21:23:00+05:30,upi,INR,setl_004283,false,,
pay_006742,ord_006743,853.00,0.00,0.00,853.00,2026-07-02T08:17:00+05:30,upi,INR,setl_006744,false,,
pay_007262,ord_007263,146935.34,0.00,0.00,146935.34,2026-07-09T12:18:00+05:30,upi,INR,setl_007264,false,,
pay_004168,ord_004169,93485.00,0.00,0.00,93485.00,2026-07-24T19:17:00+05:30,upi,INR,setl_004174,false,,
pay_007660,ord_007661,2872.00,57.44,10.34,2804.22,2026-07-28T19:21:00+05:30,wallet,INR,setl_007662,false,,
pay_002913,ord_002914,4684.00,0.00,0.00,4684.00,2026-07-02T22:53:00+05:30,upi,INR,setl_002915,false,,
pay_007042,ord_007043,123143.51,2930.81,443.32,119769.38,2026-07-21T21:01:00+05:30,wallet,INR,setl_007044,false,,
pay_003214,ord_003215,5254.00,99.83,17.97,5136.20,2026-07-09T12:00:00+05:30,netbanking,INR,setl_003216,false,,
pay_001329,ord_001330,4893.00,0.00,0.00,4893.00,2026-07-23T11:39:00+05:30,upi,INR,setl_001332,false,,
pay_003202,ord_003203,1028.00,25.70,4.63,997.67,2026-07-24T15:42:00+05:30,amex,INR,setl_003204,false,,
pay_002945,ord_002946,69733.00,0.00,0.00,69733.00,2026-07-10T21:15:00+05:30,upi,INR,setl_002947,false,,
pay_003978,ord_003979,303.00,0.00,0.00,303.00,2026-07-03T16:53:00+05:30,upi,INR,setl_003980,false,,
pay_000219,ord_000220,4379.00,87.58,15.76,4275.66,2026-07-04T21:36:00+05:30,credit_card,INR,setl_000223,false,,
pay_007579,ord_007580,11486.00,229.72,41.35,11214.93,2026-07-16T13:17:00+05:30,credit_card,INR,setl_007581,false,,
pay_000771,ord_000772,95494.11,859.45,154.70,94479.96,2026-07-15T19:07:00+05:30,debit_card,INR,setl_000775,false,,
pay_007672,ord_007673,887.00,3.55,0.64,882.81,2026-07-01T21:12:00+05:30,debit_card,INR,setl_007674,false,,
pay_000407,ord_000408,607820.00,0.00,0.00,607820.00,2026-07-17T13:44:00+05:30,upi,INR,setl_000411,false,,
pay_007772,ord_007773,16349.00,0.00,0.00,16349.00,2026-07-28T10:56:00+05:30,upi,INR,setl_007774,false,,
pay_001501,ord_001502,61172.42,0.00,0.00,61172.42,2026-07-30T17:16:00+05:30,upi,INR,setl_001505,false,,
pay_002689,ord_002690,5424.00,108.48,19.53,5295.99,2026-07-14T10:28:00+05:30,credit_card,INR,setl_002691,false,,
pay_006183,ord_006184,884.00,0.00,0.00,884.00,2026-07-16T19:43:00+05:30,upi,INR,setl_006185,false,,
pay_007425,ord_007426,5614.00,50.53,9.10,5554.37,2026-07-24T16:46:00+05:30,debit_card,INR,setl_007429,false,,
pay_007621,ord_007622,79046.00,711.41,128.05,78206.54,2026-07-07T10:01:00+05:30,debit_card,INR,setl_007623,false,,
pay_006370,ord_006371,9372.00,0.00,0.00,9372.00,2026-07-22T17:37:00+05:30,upi,INR,setl_006372,false,,
pay_001438,ord_001439,1621.00,0.00,0.00,1621.00,2026-07-21T18:51:00+05:30,upi,INR,setl_001440,false,,
pay_004903,ord_004904,14226.00,284.52,51.21,13890.27,2026-07-14T14:48:00+05:30,wallet,INR,setl_004905,false,,
pay_004317,ord_004318,3095.00,61.90,11.14,3021.96,2026-07-30T08:10:00+05:30,wallet,INR,setl_004323,false,,
pay_001137,ord_001138,541.00,10.82,1.95,528.23,2026-07-20T18:42:00+05:30,credit_card,INR,setl_001139,false,,
pay_004441,ord_004442,56048.00,0.00,0.00,56048.00,2026-07-17T08:43:00+05:30,upi,INR,setl_004443,false,,
pay_004448,ord_004449,373185.00,3358.67,604.56,369221.77,2026-07-23T09:07:00+05:30,debit_card,INR,setl_004455,false,,
pay_005836,ord_005837,24681.00,0.00,0.00,24681.00,2026-07-29T20:04:00+05:30,upi,INR,setl_005838,false,,
pay_006780,ord_006781,9003.00,0.00,0.00,9003.00,2026-07-13T08:20:00+05:30,upi,INR,setl_006784,false,,
pay_005873,ord_005874,709.00,13.47,2.42,693.11,2026-07-28T19:32:00+05:30,netbanking,INR,setl_005877,false,,
pay_000740,ord_000741,314.00,6.28,1.13,306.59,2026-07-27T21:18:00+05:30,wallet,INR,setl_000747,false,,
pay_002237,ord_002238,9353.00,177.71,31.99,9143.30,2026-07-07T17:00:00+05:30,netbanking,INR,setl_002240,false,,
pay_007082,ord_007083,14903.00,0.00,0.00,14903.00,2026-07-07T08:01:00+05:30,upi,INR,setl_007084,false,,
pay_006029,ord_006030,5036.00,0.00,0.00,5036.00,2026-07-06T11:17:00+05:30,upi,INR,setl_006031,false,,
pay_004983,ord_004984,537.00,2.15,0.39,534.46,2026-07-03T07:45:00+05:30,debit_card,INR,setl_004987,false,,
pay_007610,ord_007611,56829.00,1079.75,194.36,55554.89,2026-07-30T17:32:00+05:30,netbanking,INR,setl_007612,false,,
pay_000247,ord_000248,208321.00,3958.10,712.46,203650.44,2026-07-28T08:38:00+05:30,netbanking,INR,setl_000249,false,,
pay_001948,ord_001949,245336.00,4661.38,839.05,239835.57,2026-07-29T12:24:00+05:30,netbanking,INR,setl_001952,false,,
pay_004467,ord_004468,4126.00,82.52,14.85,4028.63,2026-07-10T09:23:00+05:30,wallet,INR,setl_004471,false,,
pay_006675,ord_006676,76501.00,1453.52,261.63,74785.85,2026-07-10T08:59:00+05:30,netbanking,INR,setl_006677,false,,
pay_005333,ord_005334,59470.00,0.00,0.00,59470.00,2026-07-31T13:29:00+05:30,upi,INR,setl_005335,false,,
pay_001800,ord_001801,1347.00,25.59,4.61,1316.80,2026-07-16T08:07:00+05:30,netbanking,INR,setl_001802,false,,
pay_003990,ord_003991,526868.00,13171.70,2370.91,511325.39,2026-07-20T22:05:00+05:30,amex,INR,setl_003994,false,,
pay_003557,ord_003558,762.00,3.05,0.55,758.40,2026-07-23T11:52:00+05:30,debit_card,INR,setl_003561,false,,
pay_007808,ord_007809,83956.00,0.00,0.00,83956.00,2026-07-24T16:02:00+05:30,upi,INR,setl_007810,false,,
pay_003576,ord_003577,1365.00,0.00,0.00,1365.00,2026-07-21T22:35:00+05:30,upi,INR,setl_003580,false,,
pay_001249,ord_001250,443468.00,8869.36,1596.48,433002.16,2026-07-24T12:31:00+05:30,credit_card,INR,setl_001252,false,,
pay_002246,ord_002247,4366.00,39.29,7.07,4319.64,2026-07-02T11:56:00+05:30,debit_card,INR,setl_002252,false,,
